criatura,1
acha,3
tuíte,1
age,1
rancor,2
algo,7
própria,1
política.,1
Torço,2
genuinamente,2
apoiarem,2
coalizão,2
democrática,2
exigindo,2
expressamente,2
compromissos,2
melhorar,2
como:,2
Tirar,2
ideia,4
maluca,2
Mudar,2
visão,2
Venezuela,6
Comprometer,2
instituições,2
reformas,2
Quando,4
começam,1
péssimo,2
lembro,2
considerado,1
defeito,1
compara,1
jogo,4
vôlei,2
'um,1
levanta,1
corta'acredito,1
,,1
comprando,2
,sempre,1
Ciro,Marina,1
,Boulos,1
Pt,2
,s,1
cito,1
Alckimin,1
Dória,1
Paulista,1
atrapalhando,1
exposta,1
realmente,6
sentido..,1
Sabe,14
Par,7
PSTU,7
PSOL,14
PDT,12
Marcio,7
Miranda,7
DEM,7
Coligação,7
PSDB.,7
Sabem,7
convenção,7
Gomes.,7
Então,9
usem,7
alianças.,7
obcecada,1
passava,1
80,2
20,1
torcia,1
falasse,1
chamou,4
Bonoro,5
nacional,3
amizade,2
goals,2
falem,2
Tartaruga,2
pilantra,2
bandido,2
costas,2
nasceu,2
imbecil,4
Bolsonaro.,2
Fechei,1
Dias.,1
-,1
_,2
H,7
informação,1
avião,1
transportando,1
R,1
6,3
milhões,2
enviado,1
Maranhão,1
#AlvaroDias19,1
#AlvaroNaRecord,1
Siro,2
despertando,2
sentimento,2
horrível,2
internauta,2
twitter,3
"Ciro,3
explorer,2
enchendo,2
pedindo,4
navegador,2
padrão".,2
casquinha,1
vetou,1
“,1
corrupto”,1
Senador,2
aliado,5
estado,4
TV,3
porra,9
At,4
técnica,1
conciliação,1
Sarney,3
Renan,4
Kassab,1
Nogueira,1
garotinho,1
paes,1
etc,2
Sempre,1
sistema,3
cego,6
cego.,1
Dois,1
extremos.,2
equilíbrio!,1
pediu,5
veja,1
passado,1
fizer,1
certo,2
drinking,2
game,2
shot,2
alguem,2
culpar,2
citar,3
biblia,2
spc,2
meirelles,2
soltar,2
sorriso,2
constrangido,2
KKKKKKKKKKKKKK,1
bora,1
mandar,1
cancelar,1
amém,1
__Conde,1
iguais,1
extremos,1
Bozo.,1
Quero,1
subir,3
trio,1
discursar,1
HAHAHAHAHAHAHHAJAHAAHHAHAHAHAHAHHA,1
acontecer,3
mores,1
Vocês,2
sabem,2
ansioso,1
dia!,1
_h_120188,1
perdeu,3
,vai,1
cair,1
pegou,2
caminho,3
ficar,5
talvez,2
perca,1
petistas,2
iriam,2
anulariam,1
bonoro,1
8,6
colocarmos,2
faremos,2
desânimo,2
#CiroNoSegundoTurno,2
#DilmaNaTV,6
tolerância,6
absoluta,6
íntegro,6
correto.,6
Pesquisa,6
divulgada,1
(01/10,1
comparação,3
pesquisa,9
(24/09):,1
(-2),1
(+1),1
(+3),1
(-1),3
(+2),1
4,3
),7
Boulos.,1
Huahuahuahuahuahua,1
Deve,1
disputa,2
presidencial,1
:/,1
segundos,1
unir,4
piada,1
oscila,10
baixa,5
33,5
31%,5
23,7
24%,5
cresce,5
11%,5
10,10
9%,5
Amoêdo,12
5%.,5
indo,2
mulheres,5
movimento,3
elenao?,1
indiquem,1
Lembrando..,1
#MulheresSubmissasAoPT,1
ai,5
ícone,1
_damassa,1
Sim,1
porém,3
odeio,2
katia,2
bato,1
medo..,1
trabalhei,1
comunidades,1
indígenas,1
quilombolas,1
altura,1
passar,3
pano,3
"Ainda,3
terra,3
ficado,3
imune,3
supostas,3
interferências,3
Através,3
interlocutor,3
Jos,3
Guimarães,3
mandado,4
recado,3
Camilo,3
Santana,3
coligado,3
Estado.",3
interpreta,1
sair,4
cadeia,8
assumirmos,1
Gerso,1
interpreto,1
relativizando,1
fato,4
Apenas,1
cogitação,1
absurdo,1
Portanto,1
botam,3
percebem,3
reforço,3
convocatório,3
plebiscito,3
domingo.,3
olhando,2
ótica,1
Pedro,1
piores,2
acontecerem,1
discordando,1
certas,2
tbm..,1
direito,5
opinião,3
espero,1
continuemos,1
tendo.,1
Twitte,1
Dilma,5
2016,1
poucos,1
nomes,2
Largou,1
emprego,1
palestra,1
entrevista,1
mtos,1
palavra,5
100,1
sumiram,1
Hoje,2
flaxflu,1
fudidos,1
acompanham,1
refutado,1
Ainda,2
hipotético,1
iria,2
atrás,11
MMA,1
Lastimável!,1
levem,1
pf,1
passando,4
áudios,1
explicando,1
imagem,1
manchada,1
Sério,2
preferem,1
arriscar,1
eliminar,1
cara?,1
FAZ,2
COISA,1
ESSA,13
SEMANA,1
HOMEM,1
MERECE,3
FICAR,1
L,7
DERRUBA,1
BOLSONARO,1
ALGO,2
CIROOOOOO,1
TE,1
_fire5,1
..,3
Questionáveis,1
diria,1
faria,2
práticas,1
personalizando,1
coisa,8
erros,1
relação,1
apesar,1
louvável,1
defesa,2
pela...,1
Caralho...o,1
Patrícia,1
Pilar,1
namora,1
jovem,1
ae...kkkkkkkkk,1
Q,1
doidera,1
Conheço,3
facebook,3
MEGA,3
engajada,3
Essa,10
decisiva,4
tudo!,3
caralho,7
Júlio,1
Brant,1
Vasco,1
Usem,1
tags,1
RT,2
dêem,1
posts,1
#ViradaCiro12,1
chamava,1
"irmão",1
vivia,1
cobrando,1
parceria,1
várias,1
mensagens,1
"apoio,1
família,1
cristã,1
odioso,1
vddeiros,1
mana(o,1
oposição,2
brava,5
"tirar,5
situação,6
(golpe),5
posso,5
ACEITAM,5
democracia.,6
reprovando,2
decepcionado,2
_com,1
prefeito,1
Fortaleza,2
